well_location	ncgc_id	smiles	MW	iupac	XLogP	monoisotopic_mass	formula	compound_name	Platenumber	WellNumber	WellLetter	plate_id	mixed_location_plate
C5	NCGC00247516-02	COC1=CC2=C(C(OC)=C1OC)C3=C(OC)C(OC)=C(OC)C=C3C[C@H](C)[C@@](C)(O)C2	432.5		4.0	432.215		NCGC00247516-02	10	5	C	03P	03P_C5
C5	NCGC00347642-02	CC1(C)C2CCC3(C)OC4=CC(O)=C(C(=O)C5=CC=CC=C5)C(O)=C4C1C23	364.4		5.1	364.167		NCGC00347642-02	10	5	C	03P	03P_C5
C5	NCGC00347696-02	COC1=CC2=C(C=C1OC)[C@H]3[C@H](OC4=C5C[C@@H](OC5=CC=C4C3=O)C(C)=C)C(O)O2	410.4		3.6	410.137		NCGC00347696-02	10	5	C	03P	03P_C5
C5	NCGC00385279-01	CC(C)=CCC1=C2OC[C@@H](CC2=CC=C1O)C3=C(O)C=C(O)C=C3	326.4	4-[(3S)-7-hydroxy-8-(3-methylbut-2-enyl)-3,4-dihydro-2H-chromen-3-yl]benzene-1,3-diol	4.5	326.152		NCGC00385279-01	10	5	C	03P	03P_C5
C6	NCGC00015810-23	Cl.COC1=CC2=CC=NC(CC3=CC(OC)=C(OC)C=C3)=C2C=C1OC	375.8	1-[(3,4-dimethoxyphenyl)methyl]-6,7-dimethoxyisoquinoline;hydrochloride		375.124		NCGC00015810-23	10	6	C	03P	03P_C6
C6	NCGC00095524-04	COC1=CC=C2C(OC3=C2COC4=C3C=CC(OC)=C4)=C1	282.3	3,9-dimethoxy-6H-[1]benzofuro[3,2-c]chromene	3.5	282.089		NCGC00095524-04	10	6	C	03P	03P_C6
C6	NCGC00163663-02	COC1=CC2=C(C(OC)=C1OC)C3=C(CC(C)C(C)C2)C=C4OCOC4=C3OC	400.5		5.1	400.189		NCGC00163663-02	10	6	C	03P	03P_C6
C6	NCGC00179911-02	COC1=C(OC)C(O)=CC(=C1)C2=CC(OC)=C(OC)C(O)=C2	306.3	5-(3-hydroxy-4,5-dimethoxyphenyl)-2,3-dimethoxyphenol	2.7	306.11		NCGC00179911-02	10	6	C	03P	03P_C6
C6	NCGC00179935-02	O[C@@H]1CO[C@@H](O[C@@H](CCC2=CC(O)=C(O)C=C2)CC(=O)CCC3=CC(O)=C(O)C=C3)[C@H](O)[C@H]1O	478.5	(5S)-1,7-bis(3,4-dihydroxyphenyl)-5-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyheptan-3-one	0.5	478.184		NCGC00179935-02	10	6	C	03P	03P_C6
C6	NCGC00385498-01	CC(=C)C(O)CCC(C)(O)C1(O)CCC2(C)C1C(CC3C4(C)CCC(OC(=O)CC(O)=O)C(C)(C)C4CCC23C)OC(C)=O	620.8	3-[[12-acetyloxy-17-(2,5-dihydroxy-6-methylhept-6-en-2-yl)-17-hydroxy-4,4,8,10,14-pentamethyl-1,2,3,5,6,7,9,11,12,13,15,16-dodecahydrocyclopenta[a]phenanthren-3-yl]oxy]-3-oxopropanoic acid	5.8	620.392		NCGC00385498-01	10	6	C	03P	03P_C6
C6	NCGC00385513-01	OC(C(O)C1OC(=O)CC1O)C(O)C2=CC=CC=C2	268.3	4-hydroxy-5-(1,2,3-trihydroxy-3-phenylpropyl)oxolan-2-one	-0.6	268.095		NCGC00385513-01	10	6	C	03P	03P_C6
C7	NCGC00015075-11	Br.COC(=O)C1=CCCN(C)C1	236.1	methyl 1-methyl-3,6-dihydro-2H-pyridine-5-carboxylate;hydrobromide		235.021		NCGC00015075-11	10	7	C	03P	03P_C7
C7	NCGC00015441-12	CCCCC1=CC=C(N=C1)C(O)=O	179.2	5-butylpyridine-2-carboxylic acid	2.6	179.095		NCGC00015441-12	10	7	C	03P	03P_C7
C7	NCGC00091367-09	OC1=CC=CC2=C1C(=O)C3=C(O)C=CC=C3C2=O	240.2	1,8-dihydroxyanthracene-9,10-dione	3.2	240.042		NCGC00091367-09	10	7	C	03P	03P_C7
C7	NCGC00169091-02	COC1=CC=C(CCC2=CC(OC)=CC(=O)O2)C=C1	260.3	4-methoxy-6-[2-(4-methoxyphenyl)ethyl]pyran-2-one	2.7	260.105		NCGC00169091-02	10	7	C	03P	03P_C7
C7	NCGC00347752-02	CC(=O)OCC(CO)C1C(=O)CC(C)(C=C)C12C(=O)OC3=CC=CC(C)=C3C2=O	400.4	[2-(3'-ethenyl-3',5-dimethyl-2,4,5'-trioxospiro[chromene-3,2'-cyclopentane]-1'-yl)-3-hydroxypropyl] acetate	2.0	400.152		NCGC00347752-02	10	7	C	03P	03P_C7
C7	NCGC00385489-01	CC(C)C(=O)C1(CCC(C)C(=O)C1)C(C)CC(O)=O	268.3	3-[4-methyl-1-(2-methylpropanoyl)-3-oxocyclohexyl]butanoic acid	1.8	268.167		NCGC00385489-01	10	7	C	03P	03P_C7
C7	NCGC00385521-01	COC1=CC=C(C=C1)C(O)C(C)OC(=O)C2=CC=C(OC)C=C2	316.3	[1-hydroxy-1-(4-methoxyphenyl)propan-2-yl] 4-methoxybenzoate	3.0	316.131		NCGC00385521-01	10	7	C	03P	03P_C7
C7	NCGC00385522-01	COC1=C(O)C(OC)=C2OC(=O)C=CC2=C1	222.2	7-hydroxy-6,8-dimethoxychromen-2-one	1.5	222.053		NCGC00385522-01	10	7	C	03P	03P_C7
C8	NCGC00018199-08	OC(=O)C1=CC(O)=C2C(=O)C3=C(O)C=CC=C3C(=O)C2=C1	284.2	4,5-dihydroxy-9,10-dioxoanthracene-2-carboxylic acid	2.2	284.032		NCGC00018199-08	10	8	C	03P	03P_C8
C8	NCGC00168946-02	COC1=CC=C(C=C1)C2=C(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C(=O)C4=C(O2)C=C(O[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)C=C4O	608.5	5-hydroxy-2-(4-methoxyphenyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-7-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxychromen-4-one	-0.3	608.174		NCGC00168946-02	10	8	C	03P	03P_C8
C8	NCGC00178406-02	COC1=CC(\C=C\C=O)=CC(OC)=C1OC	222.2	(E)-3-(3,4,5-trimethoxyphenyl)prop-2-enal	1.3	222.089		NCGC00178406-02	10	8	C	03P	03P_C8
C8	NCGC00385475-01	CC1=CC(=O)C2=C(CC(=O)CC(O)CC(O)=O)C=CC=C2O1	304.3	3-hydroxy-6-(2-methyl-4-oxochromen-5-yl)-5-oxohexanoic acid	0.4	304.095		NCGC00385475-01	10	8	C	03P	03P_C8
C8	NCGC00385482-01	OC(=O)C1=C(NC(=O)\C=C\C2=CC=C(O)C=C2)C=CC(O)=C1	299.3	5-hydroxy-2-[[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]amino]benzoic acid	2.6	299.079		NCGC00385482-01	10	8	C	03P	03P_C8
C8	NCGC00385514-01	OC(CCC1=CC=CC=C1)CC(=O)C2=CC=CC=C2	254.3	3-hydroxy-1,5-diphenylpentan-1-one	3.2	254.131		NCGC00385514-01	10	8	C	03P	03P_C8
C8	NCGC00385523-01	COC1=C(O)C=C(\C=C\C2=CC(O)=CC(O)=C2)C=C1O	274.3	5-[(E)-2-(3,5-dihydroxyphenyl)ethenyl]-2-methoxybenzene-1,3-diol	2.7	274.084		NCGC00385523-01	10	8	C	03P	03P_C8
C8	NCGC00385524-01	C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OC3=C(OC4=CC(O)=CC(O)=C4C3=O)C5=CC=C(O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C=C5)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O	756.7	5,7-dihydroxy-2-[4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-2-yl]oxychromen-4-one	-2.7	756.211		NCGC00385524-01	10	8	C	03P	03P_C8
C9	NCGC00178041-02	O[C@@H]1[C@H](OC2=C(C=CC(O)=C2)C1=O)C3=CC(O)=C(O)C(O)=C3	304.3	(2R,3R)-3,7-dihydroxy-2-(3,4,5-trihydroxyphenyl)-2,3-dihydrochromen-4-one	0.9	304.058		NCGC00178041-02	10	9	C	03P	03P_C9
C9	NCGC00347577-02	CC(C)=CCOC1=CC(=CC2=C1OC(C)(C)C(O)C2O)C3CC(=O)C4=C(O)C=C(O)C=C4O3	456.5	2-[3,4-dihydroxy-2,2-dimethyl-8-(3-methylbut-2-enoxy)-3,4-dihydrochromen-6-yl]-5,7-dihydroxy-2,3-dihydrochromen-4-one	3.1	456.178		NCGC00347577-02	10	9	C	03P	03P_C9
C9	NCGC00385476-01	OC(CC1=CC=CC=C1)\C=C\C(=O)CCC2=CC=CC=C2	280.4	(E)-6-hydroxy-1,7-diphenylhept-4-en-3-one	3.4	280.146		NCGC00385476-01	10	9	C	03P	03P_C9
C9	NCGC00385484-01	CO[C@@H]1CC(=O)NC2=CC(=O)C(O)=C(CCC=C(C)[C@H](O)[C@@H](C)[C@H](C\C=C\C=C\C=C\1)OC(=O)[C@@H](C)NC(=O)C3CCCCC3)C2=O	652.8					NCGC00385484-01	10	9	C	03P	03P_C9
C9	NCGC00385490-01	CC(C)=CCC1=C(O)C=CC(=C1)C2CC(=O)C3=CC=C(O)C=C3O2	324.4	7-hydroxy-2-[4-hydroxy-3-(3-methylbut-2-enyl)phenyl]-2,3-dihydrochromen-4-one	4.1	324.136		NCGC00385490-01	10	9	C	03P	03P_C9
C9	NCGC00385491-01	O=C(NCCC1=CC=CC=C1)\C=C\C2=CC=CC=C2	251.3	(E)-3-phenyl-N-(2-phenylethyl)prop-2-enamide	3.4	251.131		NCGC00385491-01	10	9	C	03P	03P_C9
C9	NCGC00385496-01	COC1=CC=C2N=C3OC=CC3=C(OC)C2=C1	229.2	4,6-dimethoxyfuro[2,3-b]quinoline	2.9	229.074		NCGC00385496-01	10	9	C	03P	03P_C9
C9	NCGC00385497-01	COC(=O)C1=C(C)C2=C(C=C1O)C(=O)C3=CC=CC(O)=C3C2=O	312.3	methyl 3,8-dihydroxy-1-methyl-9,10-dioxoanthracene-2-carboxylate	3.5	312.063		NCGC00385497-01	10	9	C	03P	03P_C9
C10	NCGC00015420-11	CC1=CC2=C(C(O)=C1)C(=O)C3=C(C=C(O)C=C3O)C2=O	270.2	1,3,8-trihydroxy-6-methylanthracene-9,10-dione	2.7	270.053		NCGC00015420-11	10	10	C	03P	03P_C10
C10	NCGC00025125-21	COC1=C(OC)C(OC)=C2C(CC[C@H](NC(C)=O)C3=CC(=O)C(OC)=CC=C23)=C1	399.4	N-[(7S)-1,2,3,10-tetramethoxy-9-oxo-6,7-dihydro-5H-benzo[a]heptalen-7-yl]acetamide	1.0	399.168		NCGC00025125-21	10	10	C	03P	03P_C10
C10	NCGC00163378-03	CC1=C2C3=C(C)C=C(O)C4=C3C5=C6C2=C(C(O)=C1)C(=O)C7=C6C(=C(O)C=C7O)C8=C5C(C4=O)=C(O)C=C8O	504.4		6.9	504.085		NCGC00163378-03	10	10	C	03P	03P_C10
C10	NCGC00179791-03	OC[C@H]1O[C@@H](OC(CCC2=CC=C(O)C=C2)CC(=O)CCC3=CC=C(O)C=C3)[C@H](O)[C@@H](O)[C@@H]1O	476.5	1,7-bis(4-hydroxyphenyl)-5-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyheptan-3-one	1.2	476.205		NCGC00179791-03	10	10	C	03P	03P_C10
C10	NCGC00179791-03	OC[C@H]1O[C@@H](OC(CCC2=CC=C(O)C=C2)CC(=O)CCC3=CC=C(O)C=C3)[C@H](O)[C@@H](O)[C@@H]1O	476.5	1,7-bis(4-hydroxyphenyl)-5-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyheptan-3-one	1.2	476.205		NCGC00179791-03	10	10	C	03P	03P_C10
C10	NCGC00321441-02	CC1=CCC2C(C)(C)C(O)CCC2(C)C1COC3=CC=C4C=CC(=O)OC4=C3	382.5	7-[(6-hydroxy-2,5,5,8a-tetramethyl-1,4,4a,6,7,8-hexahydronaphthalen-1-yl)methoxy]chromen-2-one	4.7	382.214		NCGC00321441-02	10	10	C	03P	03P_C10
C10	NCGC00347505-02	COC1=CC=C(C=C1OC)C23CCNC2CC45OC6(O)CC7N4CCC7(C(C6)C5=C3)C8=CC=C(OC)C(OC)=C8	546.7		3.1	546.273		NCGC00347505-02	10	10	C	03P	03P_C10
C10	NCGC00385501-01	COC(=O)CCCCCCCC(O)=O	202.2	9-methoxy-9-oxononanoic acid	1.9	202.121		NCGC00385501-01	10	10	C	03P	03P_C10
C11	NCGC00142598-06	CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C)C(C)C	414.7	(3S,8S,9S,10R,13R,14S,17R)-17-[(2R,5R)-5-ethyl-6-methylheptan-2-yl]-10,13-dimethyl-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol	9.3	414.386		NCGC00142598-06	10	11	C	03P	03P_C11
C11	NCGC00168954-03	CC1(C)[C@H](O)CC[C@@]2(C)[C@H](COC3=CC4=C(C=CC(=O)O4)C=C3)C(=C)CC[C@H]12	382.5	7-[[(1R,4aS,6R,8aR)-6-hydroxy-5,5,8a-trimethyl-2-methylidene-3,4,4a,6,7,8-hexahydro-1H-naphthalen-1-yl]methoxy]chromen-2-one	4.9	382.214		NCGC00168954-03	10	11	C	03P	03P_C11
C11	NCGC00169431-02	COC1=C(O)C=CC(\C=C\C2=CC(O)=CC(O)=C2)=C1	258.3	5-[(E)-2-(4-hydroxy-3-methoxyphenyl)ethenyl]benzene-1,3-diol	3.2	258.089		NCGC00169431-02	10	11	C	03P	03P_C11
C11	NCGC00169505-02	OCC1OC(OC2=CC3=C(C(=O)C(O)C(O3)C4=CC=C(O)C=C4)C(O)=C2)C(O)C(O)C1O	450.4	3,5-dihydroxy-2-(4-hydroxyphenyl)-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,3-dihydrochromen-4-one	0.0	450.116		NCGC00169505-02	10	11	C	03P	03P_C11
C11	NCGC00180544-02	C[C@@H]1O[C@@H](OC[C@H]2O[C@@H](OCCC3=CC(O)=C(O)C=C3)[C@H](O)[C@@H](O)[C@@H]2OC(=O)\C=C\C4=CC(O)=C(O)C=C4)[C@H](O)[C@H](O)[C@H]1O	624.6	[(2R,3S,4R,5R,6R)-6-[2-(3,4-dihydroxyphenyl)ethoxy]-4,5-dihydroxy-2-[[(2R,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxymethyl]oxan-3-yl] (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate	-0.5	624.205		NCGC00180544-02	10	11	C	03P	03P_C11
C11	NCGC00347365-02	CC(C)(C=C)C1=C2OC(C)(C)C=CC2=C(O)C3=C1OC(=O)C=C3	312.4	5-hydroxy-2,2-dimethyl-10-(2-methylbut-3-en-2-yl)pyrano[3,2-g]chromen-8-one	4.4	312.136		NCGC00347365-02	10	11	C	03P	03P_C11
C11	NCGC00385493-01	COC(=O)C1=C(OC(=O)C(C)C)C=C2OC(=O)C=CC2=C1	290.3	methyl 7-(2-methylpropanoyloxy)-2-oxochromene-6-carboxylate	2.6	290.079		NCGC00385493-01	10	11	C	03P	03P_C11
C11	NCGC00385502-01	OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C2=C(O)C=CC(C(=O)C(O)CC3=CC=C(O)C=C3)=C2O	436.4	1-[2,4-dihydroxy-3-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]phenyl]-2-hydroxy-3-(4-hydroxyphenyl)propan-1-one	0.0	436.137		NCGC00385502-01	10	11	C	03P	03P_C11
C12	NCGC00096019-05	OC1=CC(O)=C2C(=O)CC(OC2=C1)C3=CC=C(O)C(O)=C3	288.3	2-(3,4-dihydroxyphenyl)-5,7-dihydroxy-2,3-dihydrochromen-4-one	2.0	288.063		NCGC00096019-05	10	12	C	03P	03P_C12
C12	NCGC00169736-02	OC(=O)[C@@]1(O)C[C@@H](OC(=O)\C=C\C2=CC(O)=C(O)C=C2)[C@H](OC(=O)\C=C\C3=CC(O)=C(O)C=C3)[C@@H](C1)OC(=O)\C=C\C4=CC(O)=C(O)C=C4	678.6	(3R,5R)-3,4,5-tris[[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy]-1-hydroxycyclohexane-1-carboxylic acid	3.5	678.158		NCGC00169736-02	10	12	C	03P	03P_C12
C12	NCGC00170023-02	COC1=C(O)C=CC(=C1)C2C3COC4(O)C3C(=CC2C4=O)C5OC6=C(C(=O)C5O)C(O)=CC(O)=C6	482.4		0.8	482.121		NCGC00170023-02	10	12	C	03P	03P_C12
C12	NCGC00180643-03	COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]([C@H](C)OC(C)=O)[C@@H]1CC(O)=O	464.4	2-[(2S,3S,4S)-3-[(1S)-1-acetyloxyethyl]-5-methoxycarbonyl-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-3,4-dihydro-2H-pyran-4-yl]acetic acid	-1.9	464.153		NCGC00180643-03	10	12	C	03P	03P_C12
C12	NCGC00384922-01	CCCCCCCCO[C@@H]1O[C@H](CO[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O	424.5	(2R,3R,4S,5S,6R)-2-octoxy-6-[[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxymethyl]oxane-3,4,5-triol	-0.7	424.231		NCGC00384922-01	10	12	C	03P	03P_C12
C12	NCGC00384938-01	COC1=C(C)C(=O)C2=C(C=C(O)C3=C2OC(C)C3(C)CCC=C(C)C)C1=O	370.4	4-hydroxy-7-methoxy-2,3,8-trimethyl-3-(4-methylpent-3-enyl)-2H-benzo[g][1]benzofuran-6,9-dione	4.7	370.178		NCGC00384938-01	10	12	C	03P	03P_C12
C12	NCGC00384961-01	CC1=C(O)C=C2OC(=C(O)C(=O)C2=C1O)C3=CC(O)=C(O)C=C3	316.3	2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-6-methylchromen-4-one	2.5	316.058		NCGC00384961-01	10	12	C	03P	03P_C12
C12	NCGC00384970-01	OC[C@@]1(O)CO[C@@H](OC[C@H]2O[C@@H](OC3=CC(O)=C4C(=O)C(=COC4=C3)C5=CC=C(O)C=C5)[C@H](O)[C@@H](O)[C@@H]2O)[C@@H]1O	564.5	7-[(2S,3R,4S,5S,6R)-6-[[(2R,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxymethyl]-3,4,5-trihydroxyoxan-2-yl]oxy-5-hydroxy-3-(4-hydroxyphenyl)chromen-4-one	-0.9	564.148		NCGC00384970-01	10	12	C	03P	03P_C12
A2	NCGC00091914-04	OC(=O)[C@H](OC(=O)\C=C\C1=CC=C(O)C(O)=C1)[C@@H](OC(=O)\C=C\C2=CC(O)=C(O)C=C2)C(O)=O	474.4	(2R,3R)-2,3-bis[[(E)-3-(3,4-dihydroxyphenyl)prop-2-enoyl]oxy]butanedioic acid	2.0	474.08		NCGC00091914-04	11	2	A	04P	04P_A2
A2	NCGC00163589-02	OC[C@H]1O[C@@H](OC2=CC(O)=C3C(=O)C=C(OC3=C2)C4=CC=C(O)C(O)=C4)[C@H](O)[C@@H](O)[C@@H]1O	448.4	2-(3,4-dihydroxyphenyl)-5-hydroxy-7-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxychromen-4-one	0.5	448.101		NCGC00163589-02	11	2	A	04P	04P_A2
A2	NCGC00169514-02	CCCCCCCCC[C@@H](O)CC(=O)CCC1=CC(OC)=C(O)C=C1	350.5	(5R)-5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)tetradecan-3-one	5.3	350.246		NCGC00169514-02	11	2	A	04P	04P_A2
A2	NCGC00169650-03	OCC1OC(C(O)C(O)C1O)C2=C3OC(=CC(=O)C3=C(O)C(C4OCC(O)C(O)C4O)=C2O)C5=CC=C(O)C=C5	564.5	5,7-dihydroxy-2-(4-hydroxyphenyl)-8-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-6-(3,4,5-trihydroxyoxan-2-yl)chromen-4-one	-2.2	564.148		NCGC00169650-03	11	2	A	04P	04P_A2
A2	NCGC00347613-02	OC1=CC=C(\C=C\C2=CC(O)=CC3=C2[C@@H]([C@@H](O3)C4=CC=C(O)C=C4)C5=CC(O)=CC(O)=C5)C=C1	454.5	5-[(2R,3S)-6-hydroxy-2-(4-hydroxyphenyl)-4-[(E)-2-(4-hydroxyphenyl)ethenyl]-2,3-dihydro-1-benzofuran-3-yl]benzene-1,3-diol	5.4	454.142		NCGC00347613-02	11	2	A	04P	04P_A2
A2	NCGC00347790-02	CC(O)(CC(=O)NCC(O)=O)CC(=O)OC1C(O)CC2(C)C(CCC3=C2CC(O)C4(C)C(CCC34C)C(CO)CCC(O)C(C)(C)O)C1(C)C	709.9	2-[[5-[[2,12-dihydroxy-4,4,10,13,14-pentamethyl-17-(1,5,6-trihydroxy-6-methylheptan-2-yl)-2,3,5,6,7,11,12,15,16,17-decahydro-1H-cyclopenta[a]phenanthren-3-yl]oxy]-3-hydroxy-3-methyl-5-oxopentanoyl]amino]acetic acid	2.0	709.44		NCGC00347790-02	11	2	A	04P	04P_A2
A2	NCGC00385240-01	COC1=CC(=CC(OC)=C1O)C2C3C(COC3=O)CC4=C(OC5OC(CO)C(O)C(O)C5O)C6=C(OCO6)C=C24	562.5	9-(4-hydroxy-3,5-dimethoxyphenyl)-4-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[6,5-f][1,3]benzodioxol-8-one	0.8	562.169		NCGC00385240-01	11	2	A	04P	04P_A2
A2	NCGC00385245-01	CC(C)CNC(=O)\C=C\C=C\CCCCCCCC\C=C\C1=CC2=C(OCO2)C=C1	411.6	(2E,4E,14E)-15-(1,3-benzodioxol-5-yl)-N-(2-methylpropyl)pentadeca-2,4,14-trienamide	7.9	411.277		NCGC00385245-01	11	2	A	04P	04P_A2
A3	NCGC00180115-02	OCC1OC(C(O)C(O)C1O)C2=C(O)C3=C(OC(=CC3=O)C4=CC=C(O)C=C4)C(C5OCC(O)C(O)C5O)=C2O	564.5	5,7-dihydroxy-2-(4-hydroxyphenyl)-6-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]-8-(3,4,5-trihydroxyoxan-2-yl)chromen-4-one	-2.2	564.148		NCGC00180115-02	11	3	A	04P	04P_A3
A3	NCGC00384693-01	OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C2=C(O)C=C3OC(C4=CC(O)=C(O)C=C4)=C(O)C(=O)C3=C2O	464.4	2-(3,4-dihydroxyphenyl)-3,5,7-trihydroxy-6-[(2S,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]chromen-4-one	-0.3	464.095		NCGC00384693-01	11	3	A	04P	04P_A3
A3	NCGC00384695-01	OC[C@@]1(O)CO[C@@H](OC[C@H]2O[C@H]([C@H](O)[C@@H](O)[C@@H]2O)C3=C(O)C=C4OC(CC(=O)C4=C3O)C5=CC=C(O)C=C5)[C@@H]1O	566.5	6-[(2S,3R,4R,5S,6R)-6-[[(2R,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxymethyl]-3,4,5-trihydroxyoxan-2-yl]-5,7-dihydroxy-2-(4-hydroxyphenyl)-2,3-dihydrochromen-4-one	-1.8	566.164		NCGC00384695-01	11	3	A	04P	04P_A3
A3	NCGC00384696-01	COC(=O)C1=CC(O)=CC(OC)=C1OC2=C(C(O)=O)C(O)=C(Cl)C(C)=C2	382.7	3-chloro-2-hydroxy-6-(4-hydroxy-2-methoxy-6-methoxycarbonylphenoxy)-4-methylbenzoic acid	3.6	382.046		NCGC00384696-01	11	3	A	04P	04P_A3
A3	NCGC00384697-01	O[C@@H]1[C@@H](COC(=O)\C=C\C2=CC=C(O)C=C2)O[C@@H](OC(=O)C3=CC(O)=C(O)C(O)=C3)[C@H](OC(=O)\C=C\C4=CC=C(O)C=C4)[C@H]1O	624.5	[(2S,3R,4S,5S,6R)-4,5-dihydroxy-3-[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]oxy-6-[[(E)-3-(4-hydroxyphenyl)prop-2-enoyl]oxymethyl]oxan-2-yl] 3,4,5-trihydroxybenzoate	2.6	624.148		NCGC00384697-01	11	3	A	04P	04P_A3
A3	NCGC00384698-01	CC(=O)OC(C)(C)CCC(=O)[C@](C)(O)C1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C[C@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C	722.9	[(6R)-6-hydroxy-6-[(2S,8S,9R,10R,13R,14S,16R)-16-hydroxy-4,4,9,13,14-pentamethyl-3,11-dioxo-2-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-2,7,8,10,12,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-17-yl]-2-methyl-5-oxoheptan-2-yl] acetate	1.1	722.388		NCGC00384698-01	11	3	A	04P	04P_A3
A3	NCGC00384699-01	CC(C)=CCCC(C)(O)CCCC(C)(O)CCCC(C)(O)CCCC(C)(O)CCCC(C)(O)CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CO	721.1	(2E,6E,10E)-3,7,11,15,19,23,27,31,35-nonamethylhexatriaconta-2,6,10,34-tetraene-1,15,19,23,27,31-hexol	9.8	720.627		NCGC00384699-01	11	3	A	04P	04P_A3
A3	NCGC00384704-01	O[C@@H]1CO[C@@H](OC[C@H]2O[C@@H](OCCC3=CC=C(O)C(O)=C3)[C@H](O)[C@@H](O)[C@@H]2OC(=O)\C=C\C4=CC(O)=C(O)C=C4)[C@H](O)[C@H]1O	610.6	[(2R,3S,4R,5R,6R)-6-[2-(3,4-dihydroxyphenyl)ethoxy]-4,5-dihydroxy-2-[[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxymethyl]oxan-3-yl] (E)-3-(3,4-dihydroxyphenyl)prop-2-enoate	-0.9	610.19		NCGC00384704-01	11	3	A	04P	04P_A3
A4	NCGC00180706-02	COC1=CC(=CC(OC)=C1O)C2C(CO)C(CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)CC4=C2C(OC)=C(O)C(OC)=C4	582.6	(2R,3R,4S,5S,6R)-2-[[6-hydroxy-4-(4-hydroxy-3,5-dimethoxyphenyl)-3-(hydroxymethyl)-5,7-dimethoxy-1,2,3,4-tetrahydronaphthalen-2-yl]methoxy]-6-(hydroxymethyl)oxane-3,4,5-triol	0.4	582.231		NCGC00180706-02	11	4	A	04P	04P_A4
